filename,label
033_fibrosis_258.png,1
033_fibrosis_326.png,1
034_fibrosis_134.png,1
034_fibrosis_238.png,1
034_fibrosis_274.png,1
034_fibrosis_310.png,1
064_fibrosis_037.png,1
064_fibrosis_075.png,1
064_fibrosis_077.png,1
064_fibrosis_134.png,1
064_fibrosis_317.png,1
064_fibrosis_318.png,1
065_fibrosis_030.png,1
065_fibrosis_050.png,1
065_fibrosis_062.png,1
065_fibrosis_063.png,1
065_fibrosis_073.png,1
066_fibrosis_023.png,1
066_fibrosis_095.png,1
066_fibrosis_147.png,1
066_fibrosis_185.png,1
066_fibrosis_207.png,1
066_fibrosis_220.png,1
066_fibrosis_225.png,1
066_fibrosis_240.png,1
066_fibrosis_267.png,1
066_fibrosis_272.png,1
066_fibrosis_274.png,1
066_fibrosis_299.png,1
067_fibrosis_079.png,1
067_fibrosis_089.png,1
067_fibrosis_092.png,1
067_fibrosis_111.png,1
067_fibrosis_140.png,1
067_fibrosis_167.png,1
067_fibrosis_249.png,1
067_fibrosis_255.png,1
068_fibrosis_038.png,1
068_fibrosis_054.png,1
068_fibrosis_070.png,1
068_fibrosis_146.png,1
068_fibrosis_249.png,1
069_fibrosis_072.png,1
069_fibrosis_087.png,1
069_fibrosis_129.png,1
069_fibrosis_130.png,1
069_fibrosis_177.png,1
069_fibrosis_213.png,1
069_fibrosis_241.png,1
069_fibrosis_274.png,1
069_fibrosis_277.png,1
069_fibrosis_289.png,1
069_fibrosis_300.png,1
071_fibrosis_021.png,1
071_fibrosis_026.png,1
071_fibrosis_038.png,1
071_fibrosis_057.png,1
071_fibrosis_075.png,1
071_fibrosis_111.png,1
071_fibrosis_118.png,1
071_fibrosis_123.png,1
071_fibrosis_128.png,1
071_fibrosis_132.png,1
071_fibrosis_135.png,1
071_fibrosis_205.png,1
071_fibrosis_216.png,1
071_fibrosis_226.png,1
071_fibrosis_258.png,1
071_fibrosis_262.png,1
072_fibrosis_042.png,1
072_fibrosis_078.png,1
072_fibrosis_088.png,1
072_fibrosis_099.png,1
072_fibrosis_133.png,1
072_fibrosis_150.png,1
072_fibrosis_165.png,1
072_fibrosis_169.png,1
072_fibrosis_175.png,1
072_fibrosis_182.png,1
072_fibrosis_187.png,1
072_fibrosis_204.png,1
072_fibrosis_255.png,1
073_fibrosis_037.png,1
073_fibrosis_117.png,1
073_fibrosis_120.png,1
073_fibrosis_159.png,1
073_fibrosis_163.png,1
073_fibrosis_206.png,1
073_fibrosis_228.png,1
073_fibrosis_236.png,1
073_fibrosis_246.png,1
073_fibrosis_272.png,1
074_fibrosis_044.png,1
074_fibrosis_046.png,1
074_fibrosis_063.png,1
074_fibrosis_094.png,1
074_fibrosis_206.png,1
075_fibrosis_065.png,1
075_fibrosis_092.png,1
075_fibrosis_129.png,1
075_fibrosis_135.png,1
075_fibrosis_138.png,1
075_fibrosis_143.png,1
075_fibrosis_221.png,1
076_fibrosis_059.png,1
076_fibrosis_091.png,1
076_fibrosis_093.png,1
076_fibrosis_122.png,1
076_fibrosis_246.png,1
077_fibrosis_021.png,1
077_fibrosis_057.png,1
077_fibrosis_149.png,1
077_fibrosis_157.png,1
077_fibrosis_202.png,1
077_fibrosis_238.png,1
077_fibrosis_339.png,1
078_fibrosis_026.png,1
078_fibrosis_027.png,1
078_fibrosis_038.png,1
078_fibrosis_089.png,1
078_fibrosis_119.png,1
078_fibrosis_120.png,1
078_fibrosis_121.png,1
078_fibrosis_137.png,1
078_fibrosis_154.png,1
078_fibrosis_156.png,1
078_fibrosis_162.png,1
078_fibrosis_183.png,1
078_fibrosis_238.png,1
078_fibrosis_257.png,1
078_fibrosis_258.png,1
079_fibrosis_072.png,1
079_fibrosis_164.png,1
079_fibrosis_183.png,1
079_fibrosis_232.png,1
079_fibrosis_235.png,1
079_fibrosis_247.png,1
079_fibrosis_298.png,1
080_fibrosis_239.png,1
080_fibrosis_331.png,1
080_fibrosis_378.png,1
080_fibrosis_390.png,1
080_fibrosis_418.png,1
081_fibrosis_093.png,1
081_fibrosis_097.png,1
081_fibrosis_170.png,1
081_fibrosis_243.png,1
081_fibrosis_314.png,1
081_fibrosis_322.png,1
081_fibrosis_363.png,1
081_fibrosis_364.png,1
082_fibrosis_108.png,1
082_fibrosis_115.png,1
082_fibrosis_206.png,1
082_fibrosis_240.png,1
082_fibrosis_248.png,1
082_fibrosis_256.png,1
082_fibrosis_301.png,1
084_fibrosis_052.png,1
084_fibrosis_055.png,1
084_fibrosis_061.png,1
084_fibrosis_123.png,1
084_fibrosis_144.png,1
084_fibrosis_167.png,1
084_fibrosis_191.png,1
084_fibrosis_261.png,1
084_fibrosis_272.png,1
084_fibrosis_276.png,1
127_fibrosis_055.png,1
127_fibrosis_060.png,1
127_fibrosis_063.png,1
127_fibrosis_076.png,1
127_fibrosis_083.png,1
127_fibrosis_111.png,1
127_fibrosis_147.png,1
127_fibrosis_199.png,1
127_fibrosis_238.png,1
127_fibrosis_261.png,1
127_fibrosis_268.png,1
127_fibrosis_351.png,1
128_fibrosis_067.png,1
128_fibrosis_093.png,1
128_fibrosis_109.png,1
128_fibrosis_174.png,1
128_fibrosis_203.png,1
128_fibrosis_233.png,1
128_fibrosis_268.png,1
129_fibrosis_020.png,1
129_fibrosis_033.png,1
129_fibrosis_172.png,1
129_fibrosis_174.png,1
129_fibrosis_178.png,1
129_fibrosis_192.png,1
129_fibrosis_223.png,1
129_fibrosis_234.png,1
129_fibrosis_256.png,1
129_fibrosis_284.png,1
131_fibrosis_107.png,1
131_fibrosis_199.png,1
131_fibrosis_257.png,1
131_fibrosis_274.png,1
131_fibrosis_294.png,1
132_fibrosis_036.png,1
132_fibrosis_055.png,1
132_fibrosis_110.png,1
132_fibrosis_248.png,1
132_fibrosis_262.png,1
132_fibrosis_280.png,1
134_fibrosis_027.png,1
134_fibrosis_036.png,1
134_fibrosis_080.png,1
134_fibrosis_096.png,1
134_fibrosis_113.png,1
134_fibrosis_139.png,1
134_fibrosis_212.png,1
134_fibrosis_220.png,1
134_fibrosis_242.png,1
134_fibrosis_265.png,1
135_fibrosis_026.png,1
135_fibrosis_040.png,1
135_fibrosis_043.png,1
135_fibrosis_071.png,1
135_fibrosis_074.png,1
135_fibrosis_108.png,1
135_fibrosis_122.png,1
135_fibrosis_148.png,1
135_fibrosis_213.png,1
135_fibrosis_275.png,1
136_fibrosis_067.png,1
136_fibrosis_083.png,1
136_fibrosis_178.png,1
136_fibrosis_204.png,1
137_fibrosis_028.png,1
137_fibrosis_042.png,1
137_fibrosis_049.png,1
137_fibrosis_073.png,1
137_fibrosis_096.png,1
137_fibrosis_187.png,1
137_fibrosis_191.png,1
137_fibrosis_209.png,1
137_fibrosis_237.png,1
137_fibrosis_291.png,1
137_fibrosis_292.png,1
138_fibrosis_146.png,1
138_fibrosis_176.png,1
138_fibrosis_190.png,1
138_fibrosis_240.png,1
139_fibrosis_038.png,1
139_fibrosis_056.png,1
139_fibrosis_146.png,1
139_fibrosis_152.png,1
139_fibrosis_167.png,1
139_fibrosis_257.png,1
139_fibrosis_325.png,1
140_fibrosis_063.png,1
140_fibrosis_095.png,1
140_fibrosis_107.png,1
140_fibrosis_118.png,1
140_fibrosis_147.png,1
140_fibrosis_148.png,1
140_fibrosis_154.png,1
140_fibrosis_163.png,1
140_fibrosis_194.png,1
140_fibrosis_221.png,1
140_fibrosis_227.png,1
140_fibrosis_232.png,1
141_fibrosis_031.png,1
141_fibrosis_109.png,1
141_fibrosis_128.png,1
141_fibrosis_142.png,1
141_fibrosis_160.png,1
141_fibrosis_185.png,1
141_fibrosis_199.png,1
141_fibrosis_200.png,1
141_fibrosis_211.png,1
141_fibrosis_216.png,1
141_fibrosis_221.png,1
141_fibrosis_234.png,1
141_fibrosis_274.png,1
143_fibrosis_078.png,1
143_fibrosis_116.png,1
143_fibrosis_120.png,1
143_fibrosis_136.png,1
143_fibrosis_177.png,1
143_fibrosis_181.png,1
143_fibrosis_208.png,1
145_fibrosis_155.png,1
145_fibrosis_182.png,1
145_fibrosis_183.png,1
145_fibrosis_185.png,1
145_fibrosis_210.png,1
145_fibrosis_215.png,1
146_fibrosis_040.png,1
146_fibrosis_162.png,1
146_fibrosis_188.png,1
146_fibrosis_223.png,1
146_fibrosis_227.png,1
147_fibrosis_063.png,1
147_fibrosis_070.png,1
147_fibrosis_087.png,1
147_fibrosis_104.png,1
147_fibrosis_150.png,1
147_fibrosis_289.png,1
148_fibrosis_097.png,1
148_fibrosis_098.png,1
148_fibrosis_116.png,1
148_fibrosis_126.png,1
148_fibrosis_136.png,1
148_fibrosis_146.png,1
148_fibrosis_168.png,1
148_fibrosis_170.png,1
148_fibrosis_209.png,1
148_fibrosis_266.png,1
149_fibrosis_031.png,1
149_fibrosis_040.png,1
149_fibrosis_051.png,1
149_fibrosis_055.png,1
149_fibrosis_060.png,1
149_fibrosis_113.png,1
149_fibrosis_115.png,1
149_fibrosis_156.png,1
149_fibrosis_207.png,1
192_fibrosis_064.png,1
192_fibrosis_162.png,1
192_fibrosis_226.png,1
192_fibrosis_239.png,1
192_fibrosis_251.png,1
193_fibrosis_051.png,1
193_fibrosis_066.png,1
193_fibrosis_092.png,1
193_fibrosis_114.png,1
193_fibrosis_126.png,1
193_fibrosis_138.png,1
193_fibrosis_153.png,1
194_fibrosis_110.png,1
194_fibrosis_131.png,1
194_fibrosis_145.png,1
194_fibrosis_171.png,1
194_fibrosis_187.png,1
194_fibrosis_199.png,1
194_fibrosis_246.png,1
194_fibrosis_278.png,1
195_fibrosis_040.png,1
195_fibrosis_050.png,1
195_fibrosis_055.png,1
195_fibrosis_108.png,1
195_fibrosis_146.png,1
195_fibrosis_196.png,1
195_fibrosis_262.png,1
195_fibrosis_280.png,1
196_fibrosis_060.png,1
196_fibrosis_095.png,1
196_fibrosis_097.png,1
196_fibrosis_098.png,1
196_fibrosis_131.png,1
196_fibrosis_136.png,1
196_fibrosis_169.png,1
196_fibrosis_197.png,1
196_fibrosis_247.png,1
196_fibrosis_252.png,1
196_fibrosis_264.png,1
196_fibrosis_291.png,1
197_fibrosis_044.png,1
197_fibrosis_160.png,1
197_fibrosis_173.png,1
197_fibrosis_190.png,1
197_fibrosis_193.png,1
197_fibrosis_203.png,1
197_fibrosis_212.png,1
197_fibrosis_215.png,1
198_fibrosis_025.png,1
198_fibrosis_026.png,1
198_fibrosis_031.png,1
198_fibrosis_045.png,1
198_fibrosis_055.png,1
198_fibrosis_064.png,1
198_fibrosis_085.png,1
198_fibrosis_114.png,1
198_fibrosis_140.png,1
198_fibrosis_198.png,1
198_fibrosis_211.png,1
199_fibrosis_069.png,1
200_fibrosis_027.png,1
200_fibrosis_047.png,1
200_fibrosis_057.png,1
200_fibrosis_124.png,1
200_fibrosis_128.png,1
200_fibrosis_144.png,1
200_fibrosis_149.png,1
201_fibrosis_058.png,1
201_fibrosis_080.png,1
201_fibrosis_084.png,1
201_fibrosis_126.png,1
201_fibrosis_139.png,1
201_fibrosis_151.png,1
203_fibrosis_047.png,1
203_fibrosis_075.png,1
203_fibrosis_097.png,1
203_fibrosis_098.png,1
203_fibrosis_102.png,1
033_fibrosis_054.png,0
033_fibrosis_070.png,0
033_fibrosis_098.png,0
033_fibrosis_118.png,0
033_fibrosis_128.png,0
033_fibrosis_139.png,0
033_fibrosis_146.png,0
033_fibrosis_159.png,0
033_fibrosis_198.png,0
033_fibrosis_208.png,0
033_fibrosis_210.png,0
033_fibrosis_246.png,0
034_fibrosis_025.png,0
034_fibrosis_026.png,0
034_fibrosis_049.png,0
034_fibrosis_082.png,0
034_fibrosis_105.png,0
034_fibrosis_107.png,0
034_fibrosis_128.png,0
034_fibrosis_142.png,0
034_fibrosis_174.png,0
034_fibrosis_185.png,0
034_fibrosis_197.png,0
034_fibrosis_224.png,0
034_fibrosis_240.png,0
034_fibrosis_244.png,0
034_fibrosis_255.png,0
034_fibrosis_291.png,0
034_fibrosis_300.png,0
034_fibrosis_319.png,0
034_fibrosis_327.png,0
034_fibrosis_350.png,0
034_fibrosis_357.png,0
034_fibrosis_361.png,0
034_fibrosis_362.png,0
034_fibrosis_366.png,0
064_fibrosis_258.png,0
064_fibrosis_266.png,0
064_fibrosis_273.png,0
064_fibrosis_284.png,0
064_fibrosis_287.png,0
064_fibrosis_288.png,0
064_fibrosis_292.png,0
064_fibrosis_324.png,0
064_fibrosis_337.png,0
064_fibrosis_340.png,0
064_fibrosis_341.png,0
064_fibrosis_347.png,0
064_fibrosis_355.png,0
064_fibrosis_356.png,0
064_fibrosis_360.png,0
064_fibrosis_366.png,0
064_fibrosis_370.png,0
065_fibrosis_152.png,0
065_fibrosis_153.png,0
065_fibrosis_157.png,0
065_fibrosis_161.png,0
065_fibrosis_164.png,0
065_fibrosis_166.png,0
065_fibrosis_173.png,0
065_fibrosis_180.png,0
065_fibrosis_184.png,0
065_fibrosis_196.png,0
065_fibrosis_198.png,0
065_fibrosis_205.png,0
065_fibrosis_211.png,0
065_fibrosis_215.png,0
065_fibrosis_222.png,0
065_fibrosis_225.png,0
065_fibrosis_230.png,0
065_fibrosis_244.png,0
065_fibrosis_245.png,0
065_fibrosis_246.png,0
065_fibrosis_259.png,0
065_fibrosis_274.png,0
065_fibrosis_281.png,0
065_fibrosis_293.png,0
065_fibrosis_297.png,0
065_fibrosis_301.png,0
065_fibrosis_303.png,0
065_fibrosis_314.png,0
065_fibrosis_319.png,0
065_fibrosis_327.png,0
065_fibrosis_338.png,0
065_fibrosis_340.png,0
065_fibrosis_343.png,0
065_fibrosis_347.png,0
065_fibrosis_358.png,0
065_fibrosis_361.png,0
065_fibrosis_368.png,0
065_fibrosis_372.png,0
065_fibrosis_373.png,0
066_fibrosis_359.png,0
066_fibrosis_369.png,0
067_fibrosis_177.png,0
067_fibrosis_260.png,0
067_fibrosis_263.png,0
067_fibrosis_265.png,0
067_fibrosis_270.png,0
067_fibrosis_274.png,0
067_fibrosis_276.png,0
067_fibrosis_278.png,0
067_fibrosis_282.png,0
067_fibrosis_292.png,0
067_fibrosis_293.png,0
067_fibrosis_303.png,0
067_fibrosis_307.png,0
069_fibrosis_020.png,0
069_fibrosis_027.png,0
069_fibrosis_032.png,0
069_fibrosis_040.png,0
069_fibrosis_041.png,0
069_fibrosis_061.png,0
071_fibrosis_274.png,0
071_fibrosis_275.png,0
071_fibrosis_284.png,0
071_fibrosis_291.png,0
072_fibrosis_285.png,0
072_fibrosis_287.png,0
072_fibrosis_294.png,0
072_fibrosis_295.png,0
073_fibrosis_020.png,0
073_fibrosis_333.png,0
073_fibrosis_341.png,0
073_fibrosis_343.png,0
073_fibrosis_344.png,0
073_fibrosis_345.png,0
073_fibrosis_347.png,0
073_fibrosis_349.png,0
074_fibrosis_332.png,0
074_fibrosis_334.png,0
074_fibrosis_342.png,0
075_fibrosis_266.png,0
075_fibrosis_268.png,0
075_fibrosis_324.png,0
075_fibrosis_326.png,0
075_fibrosis_327.png,0
075_fibrosis_329.png,0
077_fibrosis_082.png,0
077_fibrosis_084.png,0
077_fibrosis_087.png,0
077_fibrosis_089.png,0
077_fibrosis_121.png,0
077_fibrosis_123.png,0
077_fibrosis_127.png,0
077_fibrosis_197.png,0
078_fibrosis_256.png,0
078_fibrosis_263.png,0
078_fibrosis_268.png,0
078_fibrosis_272.png,0
078_fibrosis_279.png,0
078_fibrosis_280.png,0
078_fibrosis_285.png,0
078_fibrosis_288.png,0
078_fibrosis_322.png,0
078_fibrosis_341.png,0
079_fibrosis_020.png,0
079_fibrosis_022.png,0
079_fibrosis_023.png,0
079_fibrosis_025.png,0
079_fibrosis_027.png,0
079_fibrosis_033.png,0
079_fibrosis_059.png,0
079_fibrosis_061.png,0
079_fibrosis_065.png,0
079_fibrosis_268.png,0
079_fibrosis_276.png,0
080_fibrosis_020.png,0
080_fibrosis_025.png,0
080_fibrosis_026.png,0
080_fibrosis_030.png,0
080_fibrosis_031.png,0
080_fibrosis_035.png,0
080_fibrosis_040.png,0
080_fibrosis_049.png,0
080_fibrosis_051.png,0
080_fibrosis_057.png,0
080_fibrosis_069.png,0
080_fibrosis_070.png,0
080_fibrosis_076.png,0
080_fibrosis_081.png,0
080_fibrosis_093.png,0
080_fibrosis_108.png,0
080_fibrosis_114.png,0
080_fibrosis_122.png,0
080_fibrosis_126.png,0
080_fibrosis_135.png,0
080_fibrosis_141.png,0
080_fibrosis_145.png,0
080_fibrosis_151.png,0
080_fibrosis_156.png,0
080_fibrosis_174.png,0
080_fibrosis_179.png,0
080_fibrosis_180.png,0
080_fibrosis_182.png,0
080_fibrosis_183.png,0
080_fibrosis_194.png,0
080_fibrosis_198.png,0
080_fibrosis_245.png,0
080_fibrosis_257.png,0
080_fibrosis_265.png,0
080_fibrosis_269.png,0
080_fibrosis_275.png,0
080_fibrosis_285.png,0
080_fibrosis_442.png,0
080_fibrosis_447.png,0
080_fibrosis_467.png,0
080_fibrosis_476.png,0
080_fibrosis_480.png,0
081_fibrosis_020.png,0
081_fibrosis_023.png,0
081_fibrosis_027.png,0
081_fibrosis_030.png,0
081_fibrosis_032.png,0
081_fibrosis_034.png,0
081_fibrosis_051.png,0
081_fibrosis_055.png,0
081_fibrosis_056.png,0
081_fibrosis_060.png,0
081_fibrosis_064.png,0
081_fibrosis_075.png,0
081_fibrosis_081.png,0
081_fibrosis_082.png,0
081_fibrosis_083.png,0
081_fibrosis_086.png,0
081_fibrosis_180.png,0
081_fibrosis_186.png,0
081_fibrosis_189.png,0
081_fibrosis_207.png,0
081_fibrosis_210.png,0
081_fibrosis_212.png,0
081_fibrosis_213.png,0
081_fibrosis_215.png,0
081_fibrosis_216.png,0
081_fibrosis_221.png,0
081_fibrosis_223.png,0
081_fibrosis_225.png,0
081_fibrosis_236.png,0
081_fibrosis_373.png,0
081_fibrosis_387.png,0
081_fibrosis_392.png,0
081_fibrosis_394.png,0
081_fibrosis_397.png,0
081_fibrosis_402.png,0
